ID,Customer_age,Age_group,Income,Income_group,Customer_days,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
1250,44,Middle-Aged,37697.0,low_income,4200,Graduation,Single,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
9905,68,Senior,34074.0,low_income,4409,Graduation,Together,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0,0,1,0,0,0,0
10691,60,Pre-Senior,28520.0,low_income,4438,Master,Married,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0
7002,65,Senior,62535.0,middle_income,4327,Graduation,Single,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0
2952,43,Middle-Aged,36273.0,low_income,4132,Master,Single,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0
8439,56,Pre-Senior,63404.0,middle_income,4081,Graduation,Together,0,2,97,734,26,70,11,44,17,2,6,3,4,4,1,0,0,0,0,0,0
762,39,Adult,75774.0,middle_income,4116,2n Cycle,Together,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
2831,44,Middle-Aged,78416.0,high_income,4060,Graduation,Together,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0
6977,46,Middle-Aged,75702.0,middle_income,4681,Graduation,Together,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,0,1,0,0
6289,69,Senior,59385.0,middle_income,4485,Master,Together,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0
4168,54,Pre-Senior,37070.0,low_income,4524,Graduation,Single,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1
8397,69,Senior,44689.0,middle_income,4228,Graduation,Married,1,1,82,18,0,5,0,0,11,2,1,1,2,7,0,0,1,0,0,0,0
9284,62,Senior,53977.0,middle_income,4444,Graduation,Together,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
6237,54,Pre-Senior,7144.0,low_income,4262,PhD,Single,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
3130,56,Pre-Senior,18701.0,low_income,4448,Graduation,Single,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
1619,64,Senior,90369.0,high_income,4120,Graduation,Married,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1
1990,46,Middle-Aged,63159.0,middle_income,4659,PhD,Single,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,1,0,0,0,0
5513,54,Pre-Senior,37758.0,low_income,4691,Graduation,Together,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
269,57,Pre-Senior,46757.0,middle_income,4648,PhD,Single,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0
8093,51,Pre-Senior,79734.0,high_income,4059,Master,Married,0,0,72,572,8,232,23,62,17,1,4,3,6,1,1,0,0,0,0,0,0
10513,28,Young_Adult,63207.0,middle_income,4583,Graduation,Together,0,0,68,438,169,565,91,169,70,1,2,3,6,7,1,0,0,0,0,0,0
10177,66,Senior,72071.0,middle_income,4558,Graduation,Divorced,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0
2549,37,Adult,21840.0,low_income,4401,PhD,Together,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0
5782,38,Adult,58582.0,middle_income,4332,2n Cycle,Together,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,0,0,1,0,0,0
10057,69,Senior,72282.0,middle_income,4403,Graduation,Single,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1
10307,64,Senior,50387.0,middle_income,4360,Graduation,Married,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0
8566,59,Pre-Senior,32583.0,low_income,4072,PhD,Together,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
2415,58,Pre-Senior,62568.0,middle_income,4141,Graduation,Together,0,1,99,362,17,398,80,35,61,3,5,3,5,4,1,0,0,0,0,0,0
5684,49,Middle-Aged,44635.0,middle_income,4319,Master,Divorced,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0
8334,49,Middle-Aged,33316.0,low_income,4326,Master,Single,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
9166,52,Pre-Senior,63967.0,middle_income,4382,Graduation,Married,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0
1440,42,Middle-Aged,52513.0,middle_income,4721,2n Cycle,Together,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0
78,51,Pre-Senior,25293.0,low_income,4345,Graduation,Married,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0
5441,55,Pre-Senior,54111.0,middle_income,4366,PhD,Widow,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0
5302,34,Adult,78394.0,high_income,4557,Graduation,Together,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1
4687,62,Senior,80739.0,high_income,4460,Master,Married,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0
1087,45,Middle-Aged,22669.0,low_income,4461,Master,Together,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1
6859,33,Adult,29236.0,low_income,4322,Graduation,Single,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0
9860,61,Senior,44911.0,middle_income,4529,Graduation,Together,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0
7129,58,Pre-Senior,54693.0,middle_income,4555,PhD,Married,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0
5866,46,Middle-Aged,48186.0,middle_income,4159,Graduation,Together,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0
10521,43,Middle-Aged,54809.0,middle_income,4349,Graduation,Married,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1
7393,42,Middle-Aged,41580.0,middle_income,4624,Graduation,Together,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0
7849,50,Middle-Aged,80336.0,high_income,4351,PhD,Married,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0
332,63,Senior,47743.0,middle_income,4522,Graduation,Married,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,0,0,1,0,0,0
9847,65,Senior,62972.0,middle_income,4753,2n Cycle,Married,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0
531,66,Senior,57333.0,middle_income,4703,PhD,Divorced,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1
9576,38,Adult,32313.0,low_income,4561,PhD,Together,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0
6906,67,Senior,84953.0,high_income,4449,Master,Widow,0,0,73,167,48,602,63,72,72,1,3,10,4,2,1,0,0,1,1,0,1
7419,52,Pre-Senior,27071.0,low_income,4125,Master,Divorced,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0
3170,63,Senior,68148.0,middle_income,4360,Master,Together,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
8527,55,Pre-Senior,65735.0,middle_income,4262,Master,Together,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0
7872,45,Middle-Aged,86836.0,high_income,4713,PhD,Married,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,0,1,0,1
9931,57,Pre-Senior,4023.0,low_income,4064,PhD,Married,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0
10595,30,Young_Adult,30093.0,low_income,4414,Graduation,Married,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0
4609,54,Pre-Senior,57705.0,middle_income,4227,PhD,Married,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0
5010,32,Adult,25008.0,low_income,4205,Graduation,Single,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0
4427,25,Young_Adult,83257.0,high_income,4707,2n Cycle,Single,0,0,56,536,27,590,38,107,67,1,5,10,12,6,0,0,1,0,1,1,1
11148,45,Middle-Aged,22280.0,low_income,4464,Graduation,Together,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0
1168,42,Middle-Aged,72159.0,middle_income,4666,PhD,Married,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0
9595,59,Pre-Senior,64260.0,middle_income,4592,Graduation,Together,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1
10163,36,Adult,82733.0,high_income,4350,PhD,Single,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1
2886,49,Middle-Aged,74290.0,middle_income,4379,Master,Divorced,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,1,0,0,1,0,0,0
6710,69,Senior,58217.0,middle_income,4647,Master,Single,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0
5316,44,Middle-Aged,21024.0,low_income,4418,Master,Together,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0
9029,48,Middle-Aged,70116.0,middle_income,4577,PhD,Married,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0
521,35,Adult,54006.0,middle_income,4707,Graduation,Together,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0
1459,54,Pre-Senior,69063.0,middle_income,4657,PhD,Married,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0
10241,45,Middle-Aged,11448.0,low_income,4254,2n Cycle,Divorced,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0
1630,41,Middle-Aged,61825.0,middle_income,4384,Graduation,Single,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
3254,49,Middle-Aged,70886.0,middle_income,4316,Graduation,Married,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0
9064,38,Adult,69109.0,middle_income,4655,Graduation,Married,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,0,1
3678,47,Middle-Aged,60208.0,middle_income,4688,Graduation,Widow,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,0,0,1,0,0,1
4227,52,Pre-Senior,32889.0,low_income,4354,Master,Together,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0
9467,36,Adult,34738.0,low_income,4107,Graduation,Single,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0
8486,49,Middle-Aged,30538.0,low_income,4694,Master,Together,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0
2186,43,Middle-Aged,82326.0,high_income,4169,2n Cycle,Together,0,0,30,938,142,754,159,81,183,1,5,10,6,2,1,0,0,1,1,0,1
3286,53,Pre-Senior,26642.0,low_income,4178,PhD,Divorced,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0
8602,56,Pre-Senior,69932.0,middle_income,4440,Graduation,Divorced,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0
3722,48,Middle-Aged,44503.0,middle_income,4132,Graduation,Single,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0
6715,72,Elderly,60200.0,middle_income,4601,PhD,Single,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0
4796,68,Senior,49638.0,middle_income,4129,Graduation,Divorced,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0
9612,33,Adult,23830.0,low_income,4200,2n Cycle,Single,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0
3766,61,Senior,33051.0,low_income,4740,Master,Widow,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1
1399,62,Senior,72905.0,middle_income,4217,Graduation,Married,0,0,52,407,114,445,181,165,203,1,3,7,9,1,1,0,0,0,0,0,0
1570,69,Senior,69702.0,middle_income,4553,PhD,Together,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0
3426,45,Middle-Aged,70300.0,middle_income,4407,Graduation,Divorced,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0
3074,36,Adult,70643.0,middle_income,4680,PhD,Married,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1
8341,51,Pre-Senior,30396.0,low_income,4118,PhD,Married,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,0,1,0,0,0,1
5180,52,Pre-Senior,50616.0,middle_income,4130,PhD,Divorced,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0
6461,51,Pre-Senior,62772.0,middle_income,4464,Master,Single,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,0,0,1,0,0,0
7679,35,Adult,30298.0,low_income,4099,PhD,Single,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0
10702,36,Adult,52413.0,middle_income,4661,Graduation,Single,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0
7505,63,Senior,44155.0,middle_income,4219,PhD,Married,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0
5113,49,Middle-Aged,86979.0,high_income,4292,PhD,Divorced,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,0,1,0,0,0,1
10858,45,Middle-Aged,76532.0,high_income,4351,Graduation,Together,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0
2961,38,Adult,42081.0,middle_income,4546,Graduation,Married,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,1,0,0,0,0
2747,32,Adult,67546.0,middle_income,4725,PhD,Married,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
3010,31,Adult,88420.0,high_income,4116,Master,Together,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,0,1,0,0
5790,35,Adult,31158.0,low_income,4576,Graduation,Married,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0
6892,52,Pre-Senior,61671.0,middle_income,4084,Graduation,Divorced,0,1,23,641,7,56,0,0,28,8,10,4,6,8,1,0,0,1,0,0,0
1743,46,Middle-Aged,69719.0,middle_income,4092,Graduation,Single,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0
3578,71,Elderly,49160.0,middle_income,4310,Graduation,Divorced,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0
8462,42,Middle-Aged,24882.0,low_income,4716,Basic,Together,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0
5558,66,Senior,90933.0,high_income,4148,PhD,Single,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,0,0,1,0,0
4619,75,Elderly,113734.0,high_income,4090,PhD,Single,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0
8780,70,Senior,59292.0,middle_income,4439,PhD,Together,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
10789,56,Pre-Senior,45759.0,middle_income,4549,PhD,Married,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
10779,37,Adult,22148.0,low_income,4135,Graduation,Single,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0
5896,33,Adult,73395.0,middle_income,4161,Master,Married,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0
2337,49,Middle-Aged,29819.0,low_income,4306,Graduation,Divorced,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0
10951,52,Pre-Senior,45688.0,middle_income,4213,Graduation,Married,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,0,0,1,0,0,0
544,66,Senior,62820.0,middle_income,4472,Graduation,Married,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
17,49,Middle-Aged,60491.0,middle_income,4354,PhD,Married,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0
10680,34,Adult,33235.0,low_income,4202,Graduation,Together,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0
3265,61,Senior,35701.0,low_income,4525,Graduation,Married,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0
5623,40,Adult,31535.0,low_income,4334,Master,Married,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,1,0,0,0,0
5832,60,Pre-Senior,92556.0,high_income,4128,2n Cycle,Together,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0
5544,50,Middle-Aged,67384.0,middle_income,4654,Graduation,Single,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,0,0,1,0,0,0
6417,49,Middle-Aged,80573.0,high_income,4681,Master,Together,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
5831,53,Pre-Senior,77870.0,high_income,4734,Graduation,Married,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,1,0,0,1,0,0,1
7101,57,Pre-Senior,52278.0,middle_income,4578,PhD,Widow,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0
10176,52,Pre-Senior,57107.0,middle_income,4732,Graduation,Single,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,1,0,0,1
2326,30,Young_Adult,18929.0,low_income,4556,Graduation,Married,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
4385,39,Adult,36038.0,low_income,4452,PhD,Single,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0
2929,44,Middle-Aged,20180.0,low_income,4552,Graduation,Single,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
10686,55,Pre-Senior,34230.0,low_income,4608,PhD,Together,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
2546,43,Middle-Aged,31878.0,low_income,4065,2n Cycle,Single,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0
3283,48,Middle-Aged,70932.0,middle_income,4219,2n Cycle,Married,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0
3138,64,Senior,91249.0,high_income,4675,Graduation,Single,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,1,1,0,1,1,0,1
4994,77,Elderly,77598.0,high_income,4329,Master,Single,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,1,0,0
7966,61,Senior,80982.0,high_income,4595,Graduation,Single,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0
3112,43,Middle-Aged,22701.0,low_income,4355,Master,Married,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0
10872,51,Pre-Senior,55212.0,middle_income,4641,PhD,Married,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0
2181,50,Middle-Aged,70617.0,middle_income,4429,Graduation,Married,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0
1867,63,Senior,64849.0,middle_income,4651,Graduation,Single,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1
1518,55,Pre-Senior,62694.0,middle_income,4435,Master,Married,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0
5734,46,Middle-Aged,61917.0,middle_income,4279,PhD,Married,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
2878,73,Elderly,67472.0,middle_income,4332,PhD,Married,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0
1458,38,Adult,21059.0,low_income,4231,Master,Married,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0
7007,52,Pre-Senior,29543.0,low_income,4147,Master,Married,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0
6200,69,Senior,75903.0,high_income,4505,Graduation,Married,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0
1403,45,Middle-Aged,34984.0,low_income,4719,2n Cycle,Together,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0
4827,64,Senior,54998.0,middle_income,4534,PhD,Single,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1
6250,71,Elderly,54356.0,middle_income,4645,PhD,Widow,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1
9291,61,Senior,34242.0,low_income,4156,Master,Married,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
2478,47,Middle-Aged,25410.0,low_income,4360,Graduation,Married,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0
1139,36,Adult,73356.0,middle_income,4201,PhD,Married,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,0,1,0,1
5138,70,Senior,28320.0,low_income,4589,Graduation,Together,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0
5393,43,Middle-Aged,23763.0,low_income,4749,Graduation,Single,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0
10413,36,Adult,72570.0,middle_income,4123,Graduation,Married,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0
5015,44,Middle-Aged,34529.0,low_income,4711,Master,Married,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0
10868,69,Senior,70792.0,middle_income,4566,Graduation,Widow,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0
10676,38,Adult,63211.0,middle_income,4662,Graduation,Married,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1
2495,46,Middle-Aged,83891.0,high_income,4067,Master,Married,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0
7842,52,Pre-Senior,36065.0,low_income,4513,Graduation,Single,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0
9955,66,Senior,39898.0,middle_income,4560,Graduation,Together,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
6663,80,Elderly,51141.0,middle_income,4414,PhD,Single,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0
2162,44,Middle-Aged,56939.0,middle_income,4342,Graduation,Married,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0
3434,69,Senior,80872.0,high_income,4106,Graduation,Single,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0
7919,44,Middle-Aged,72335.0,middle_income,4743,PhD,Together,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1
5626,56,Pre-Senior,61798.0,middle_income,4276,PhD,Single,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0
6428,70,Senior,76842.0,high_income,4115,PhD,Widow,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
8514,44,Middle-Aged,29478.0,low_income,4221,Graduation,Together,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
10448,64,Senior,46998.0,middle_income,4673,Graduation,Single,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,0,0
2109,30,Young_Adult,96843.0,high_income,4490,Graduation,Single,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,1,0,1
7530,70,Senior,56551.0,middle_income,4111,PhD,Widow,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
8925,55,Pre-Senior,70053.0,middle_income,4419,Master,Married,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0
3009,58,Pre-Senior,71670.0,middle_income,4413,PhD,Widow,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,0,1,1,0,1
6355,42,Middle-Aged,44359.0,middle_income,4070,Graduation,Married,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0
3517,68,Senior,40887.0,middle_income,4477,Graduation,Single,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1
1158,54,Pre-Senior,48877.0,middle_income,4233,Graduation,Divorced,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0
6203,73,Elderly,74485.0,middle_income,4367,Graduation,Together,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0
7165,48,Middle-Aged,64474.0,middle_income,4308,Graduation,Together,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0
3595,57,Pre-Senior,77226.0,high_income,4179,Graduation,Together,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0
8537,71,Elderly,72643.0,middle_income,4545,Graduation,Widow,0,0,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,0,1
4331,42,Middle-Aged,85738.0,high_income,4215,Master,Together,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,0,1,1,0,0
6281,54,Pre-Senior,55686.0,middle_income,4558,Graduation,Divorced,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,0,1,0,0,0,0
4338,37,Adult,39062.0,middle_income,4154,Graduation,Single,1,0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,1,0,0,0,0
2452,49,Middle-Aged,34600.0,low_income,4602,Graduation,Together,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1
9507,45,Middle-Aged,40794.0,middle_income,4506,Graduation,Married,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0
8360,49,Middle-Aged,54690.0,middle_income,4292,2n Cycle,Married,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0
10311,51,Pre-Senior,4428.0,low_income,4325,Graduation,Married,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0
5117,57,Pre-Senior,32632.0,low_income,4754,2n Cycle,Married,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0
4867,52,Pre-Senior,38236.0,middle_income,4340,PhD,Single,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0
9289,41,Middle-Aged,36781.0,low_income,4138,Graduation,Married,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1
10913,36,Adult,31385.0,low_income,4629,Master,Single,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0,0,1,0,0,0,1
